ID,ペア,is_sudden_severe,is_numbness,is_behavior,label_sudden_severe,label_numbness,label_behavior,投入先モデル,生成時に質問した症状,意味保持度,根拠保持度,表現多様度
sudden_severe_3_0455,"Dispatcher: 頭の痛みは、急に出た強い痛みですか？
Caller: 今は別の部屋にいて、突然だったのか強いのかはまだ分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_0_0456,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、両手両足とも普通に動いていて、しびれもないです。",True,False,False,0,0,0,is_sudden_severe,is_numbness,High,High,High
sudden_severe_0_0457,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: 今日はまだ直接見ていないので、いつもと違う様子かどうかは分かりません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,High,Low,Low
sudden_severe_0_0458,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、受け答えも普段どおりで、変わった行動はありません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,High,High,High
sudden_severe_0_0459,"Dispatcher: しびれや麻痺はありますか？
Caller: はい、左手に力が入りにくいと言っています。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,Low,Low
sudden_severe_0_0460,"Dispatcher: 何か変わった様子はありますか？
Caller: 今は電話で聞いただけなので、普段と違う振る舞いがあるかは確認できません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,High,Low
sudden_severe_1_0461,"Dispatcher: 急に我慢できないほどの頭痛になった感じですか？
Caller: はい、さっきまで普通だったのに突然ひどい痛みが来たと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_1_0462,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 夫が急に頭を抱えて、今までで一番痛いと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_1_0463,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、急に始まって、本人も耐えられないくらい痛いと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,High,Low
sudden_severe_1_0464,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、いきなり激しい頭痛が来て、その場でうずくまっています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,High,Low
sudden_severe_1_0465,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、急にものすごく痛くなったと本人が言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_2_0466,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急にではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_2_0467,"Dispatcher: いきなりひどい頭痛になった感じですか？
Caller: いいえ、だんだん痛くなってきたと言っています。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_2_0468,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、昨日から続いている頭痛で、急に強く出たものではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_2_0469,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いえ、急にではなく、昼ごろから徐々に痛みが増してきたみたいです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_2_0470,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、いつもの片頭痛に近くて、急にガツンと来た感じではないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_3_0471,"Dispatcher: いきなりひどい頭痛になった感じですか？
Caller: 本人と話せていないので、急にかどうかも痛みの強さも分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_3_0472,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 頭痛があるとは聞いていますが、急に始まったのか強いのかまでは分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_3_0473,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: そこはまだ確認できておらず、急に強くなったのかは分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_3_0474,"Dispatcher: 激しい痛みが突然起こりましたか？
Caller: 激しい痛みが突然起こったかは分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_3_0475,"Dispatcher: 頭の痛みは、急に出た強い痛みか確認できますか？
Caller: 隣の部署から呼ばれて来ただけなので、突然なのか、どれくらい強いのかは確認できません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_0_0476,"Dispatcher: 何かいつもと違う様子はありますか？
Caller: はい、呼びかけても返事がちぐはぐで、落ち着きなく歩き回っています。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,Low,Low
sudden_severe_0_0477,"Dispatcher: 普段と違う振る舞いはありますか？
Caller: 今は電話で頭痛を訴えただけで、いつもと違う様子かは分かりません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,High,Low
sudden_severe_0_0478,"Dispatcher: 何か変わった行動はありますか？
Caller: ビデオ通話ではなく音声だけなので、普段と違う振る舞いがあるかは見えていません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,Low,High
sudden_severe_0_0479,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: さっきから同じことを何度も聞き返していて、明らかにいつもと違います。",True,False,False,0,0,0,is_sudden_severe,is_behavior,High,Low,High
sudden_severe_0_0480,"Dispatcher: しびれや麻痺はありますか？
Caller: 片方の足がしびれていて、うまく踏ん張れないようです。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,Low,High
sudden_severe_1_0481,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、さっき急に始まって、本人が我慢できないくらい痛いと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_1_0482,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: はい、同僚が会議中に突然頭を押さえて、その場で動けないほど強い痛みだと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_1_0483,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: いいえ、父はさっき急に割れるように痛いと言い出して、かなり強い頭痛みたいです。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_1_0484,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、急に始まって、本人が今までで一番ひどいと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_1_0485,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: いいえ、急にすごく強い痛みが来たようです。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_2_0486,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたもので、急に強く出た感じではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,High,Low
sudden_severe_2_0487,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: はい、妻は昼ごろからじわじわ痛くなったと言っていて、急に襲うような痛みではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_2_0488,"Dispatcher: さっきまで普通だったのに、急に我慢できないほど頭が痛くなった感じですか？
Caller: いいえ、友人は夕方からだんだん重くなってきたと言っていて、突然の激痛ではないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_2_0489,"Dispatcher: 激しい痛みが突然起こりましたか？
Caller: いいえ、急にではなく、前から続いている頭痛です。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_2_0490,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: いいえ、母は前から頭が重いと言っていて、急に強い痛みが出たわけではないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_3_0491,"Dispatcher: 激しい痛みが突然起こりましたか？
Caller: 突然だったかどうかは分かりません。本人から頭が痛いとだけ連絡がありました。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_3_0492,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: そこまでは分かりません。急に強くなったのかは確認できていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_3_0493,"Dispatcher: 頭の痛みは、急に出た強い痛みか確認できますか？
Caller: 職場から電話が来ただけで、始まり方や痛みの強さまではまだ聞けていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_3_0494,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: すみません、今そばにいないので、急に起きたのか強いのかは分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_3_0495,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 本人が別室にいて、突然だったかや痛みの程度まではまだ確認できていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_0_0496,"Dispatcher: 普通に歩けているということでよいですか？
Caller: はい、手足のしびれや動かしにくさはなく、普通に動けています。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,High,High
sudden_severe_0_0497,"Dispatcher: しびれや麻痺はありますか？
Caller: はい、右手がしびれて力が入りにくいようです。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,Low,Low
sudden_severe_0_0498,"Dispatcher: 右手だけ力が入らない、足がしびれる、そういった様子は確認できますか？
Caller: はい、弟は左足がしびれていて、左手もうまく動かせないと言っています。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,High,High
sudden_severe_0_0499,"Dispatcher: しびれや麻痺はありますか？
Caller: それはまだ分かりません。電話で頭痛とだけ聞いています。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,Low,Low
sudden_severe_0_0500,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、しびれや麻痺はないようです。",True,False,False,0,0,0,is_sudden_severe,is_numbness,High,Low,Low
sudden_severe_1_0501,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: いいえ、急にものすごく痛くなって、本人が耐えられないと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_1_0502,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: はい、母が入浴中に突然叫んで、今までにない強い頭痛だと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_1_0503,"Dispatcher: さっきまで普通だったのに、急に我慢できないほど頭が痛くなった感じですか？
Caller: はい、友人が運転中に急に頭を押さえて、耐えられない痛みだと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_1_0504,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: いいえ、祖母が急に頭を抱えて、ひどすぎると言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_1_0505,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: はい、同居人が急に痛み出して、我慢できないくらい強いと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_2_0506,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、兄は昨日から少しずつ痛くなっていて、急な激痛ではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_2_0507,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: いいえ、娘は朝から重い感じが続いていると言っていて、急に強くなったわけではないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_2_0508,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、夫は昼過ぎから徐々に痛みが増したと言っていて、突然の激しい頭痛ではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_2_0509,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、急にではなく、だんだん痛くなったようです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_2_0510,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: いいえ、前から続いていて、急に始まった強い痛みではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_3_0511,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: そのあたりは分かりません。頭が痛いと聞いただけです。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_3_0512,"Dispatcher: さっきまで普通だったのに、急に強い頭痛が出たのか分かりますか？
Caller: 職場から連絡を受けただけで本人を見ていないので、突然だったのか、どの程度強いのかは確認できません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_3_0513,"Dispatcher: いつもの頭痛ということでよいですか？
Caller: いえ、そこは分からなくて、急にひどくなったのかは確認できていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_3_0514,"Dispatcher: 軽い頭痛ではなく急に強く出た感じですか？
Caller: 本人からは頭痛としか聞いておらず、急に出たのか強いのかは分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_3_0515,"Dispatcher: いつもの軽い頭痛ですか？
Caller: それも分かりません。急に強い痛みなのか確認できていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_0_0516,"Dispatcher: 受け答えが変だったり、普段と違う行動をしている感じはありますか？
Caller: 同僚から頭痛で休んでいると聞いただけで、普段と違う振る舞いがあるかは確認できていません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,High,High
sudden_severe_0_0517,"Dispatcher: いつもと違う振る舞いはありますか？
Caller: それは分かりません。まだ本人の様子を見られていません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,High,Low
sudden_severe_0_0518,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、会話も普通で、特にいつもと変わった様子はありません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,High,Low,Low
sudden_severe_0_0519,"Dispatcher: 何か変わった様子はありますか？
Caller: 妻ですが、頭が痛いと言う以外は普段どおりで、受け答えもいつもと同じです。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,Low,High
sudden_severe_0_0520,"Dispatcher: しびれや麻痺はありますか？
Caller: いいえ、手足は普通に動いていて、しびれもないです。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,High,Low
sudden_severe_1_0521,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、さっき急にひどい頭痛が来たと家族が言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_1_0522,"Dispatcher: いつもの頭痛ではなく、急にかなり強くなった感じですか？
Caller: ええ、友人が急に頭を押さえて、今までで一番痛いと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_1_0523,"Dispatcher: 急に始まった強い頭痛ですか？
Caller: はい、さっきまで普通だったのに突然ひどく痛がり始めました。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_1_0524,"Dispatcher: 我慢できないほどの頭痛が急に起きた様子ですか？
Caller: はい、同僚が会議中に突然頭を抱えて、耐えられないくらい痛いと訴えました。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_1_0525,"Dispatcher: 頭痛は急に出て、かなり強いものですか？
Caller: はい、母が食事中にいきなり激しい頭痛を訴えて、その場で動けなくなりました。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_2_0526,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたもので、急にひどくなったわけではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_2_0527,"Dispatcher: 急にひどい頭痛になった感じですか？
Caller: いいえ、前からあって、急な痛みではないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_2_0528,"Dispatcher: さっき急に我慢できないほどの頭痛が出たのですか？
Caller: いいえ、娘は昨日から鈍い痛みが続いていると言っていて、突然の激しい痛みではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_2_0529,"Dispatcher: 頭の痛みは突然起こった激しいものですか？
Caller: いいえ、ゆっくり痛くなってきたようで、そこまで強い感じでもないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_2_0530,"Dispatcher: いつもの軽い頭痛ではなく、急に強くなったのですか？
Caller: いいえ、本人の夫ですが、昼ごろからじわじわ痛みが出てきたと言っています。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_3_0531,"Dispatcher: いつもの頭痛ではなく急に強く出た感じですか？
Caller: そこまでは聞けておらず、痛み方は分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_3_0532,"Dispatcher: 頭の痛みは、急に始まった強い痛みか確認できますか？
Caller: 息子からメッセージで頭痛とだけ届いていて今は連絡がつかないので、突然なのか激しいのかは確認できません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_3_0533,"Dispatcher: 頭痛は急にガツンと来たようなものですか？
Caller: 電車で一緒の友人から具合が悪いと連絡が来ただけで、始まり方や痛みの強さまでは分からないです。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_3_0534,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 分かりません。本人が寝込んでいて詳しく聞けていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_3_0535,"Dispatcher: さっきまで普通だったのに、急に耐えられないほど頭が痛くなった感じですか？
Caller: 兄から頭が痛いとだけ電話が来て、急だったのか強かったのかまでは聞けませんでした。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_0_0536,"Dispatcher: 普段と違う振る舞いや様子はありますか？
Caller: いいえ、父は頭痛は訴えていますが、受け答えも行動もいつもどおりです。",True,False,False,0,0,0,is_sudden_severe,is_behavior,High,Low,High
sudden_severe_0_0537,"Dispatcher: 何かいつもと違う感じはありますか？
Caller: 夫ですが、変な言動はなくて、ただ頭が痛いと言って休んでいるだけです。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,Low,High
sudden_severe_0_0538,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今は別の部屋にいて姿が見えないので、しびれや麻痺があるかは確認できません。",True,False,False,0,0,0,is_sudden_severe,is_numbness,High,High,Low
sudden_severe_0_0539,"Dispatcher: ちゃんと動けている感じですか？
Caller: 電話で頭痛を訴えられただけなので、手足のしびれや動かしにくさは分かりません。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,Low,High
sudden_severe_0_0540,"Dispatcher: 体の片側がしびれるとか、動かしにくい様子はありますか？
Caller: 私はまだ現場に着いていなくて、しびれや麻痺の有無までは確認できていません。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,Low,High
sudden_severe_1_0541,"Dispatcher: いつもの軽い頭痛ではなく、急にひどくなった感じですか？
Caller: はい、急に我慢できないくらい強い頭痛が来たと家族が言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_1_0542,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、同僚がさっきまで普通に話していたのに、急に頭を抱えて耐えられないほど痛いと言い出しました。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_1_0543,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、母が急に今までで一番ひどい頭痛だと言ってうずくまっています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,High,Low
sudden_severe_1_0544,"Dispatcher: いつもの頭痛と違う感じですか？
Caller: はい、友人がさっき急にガツンと来て、我慢できない痛みだと言っています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_1_0545,"Dispatcher: 急に強い頭痛になった感じですか？
Caller: はい、夫が突然ひどい頭痛が来たと言って動けなくなっています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_2_0546,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: はい、急にひどくなったわけではなく、朝から少しずつ痛くなっています。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_2_0547,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: はい、突然ではなく昼ごろからだんだん痛みが増しただけで、激烈な痛みではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_2_0548,"Dispatcher: 急に強い頭痛になった感じですか？
Caller: いいえ、同僚は会議中からじわじわ痛くなったと言っていて、急に襲うような痛みではないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_2_0549,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、急にではなく、前から続いている頭痛です。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_2_0550,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、今朝から徐々に痛くなってきたようです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_3_0551,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: すみません、本人から頭が痛いとだけ連絡があって、急に強くなったのかまでは分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_3_0552,"Dispatcher: 頭の痛みは、急に出た強い痛みか確認できますか？
Caller: 近くにいないので、突然なのか、我慢できないほど強いのかは確認できません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_3_0553,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: そこまでは分かりません。急に強くなったのか、いつもの頭痛なのか確認できていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_3_0554,"Dispatcher: 激しい痛みが突然起こりましたか？
Caller: 激しい痛みが突然起こったかは分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_3_0555,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 弟からメッセージで頭痛とだけ来ていて、いつ始まってどの程度強いのかはまだ確認できていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,High,High
sudden_severe_0_0556,"Dispatcher: 体のどこかにしびれたり、力が入りにくいところはありますか？
Caller: はい、父は右腕がしびれて、右足にも力が入りにくいと言っています。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,Low,High
sudden_severe_0_0557,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子は見えますか？
Caller: 今は電話で聞いただけなので、普段と違う振る舞いがあるかまでは確認できません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,High,High,High
sudden_severe_0_0558,"Dispatcher: 何かいつもと違う感じはありますか？
Caller: はい、夫が質問にうまく答えられず、同じことを何度も言っていて明らかに普段と違います。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,High,High
sudden_severe_0_0559,"Dispatcher: しびれや麻痺はありますか？
Caller: しびれや麻痺があるかは分かりません。",True,False,False,0,0,0,is_sudden_severe,is_numbness,Low,High,Low
sudden_severe_0_0560,"Dispatcher: 何か変わった様子はありますか？
Caller: 友人から頭が痛いと連絡があっただけで、普段と違う振る舞いがあるかは分かりません。",True,False,False,0,0,0,is_sudden_severe,is_behavior,Low,Low,High
sudden_severe_1_0561,"Dispatcher: 急にひどい頭痛になった感じですか？
Caller: はい、父が突然、我慢できないほど頭が痛いと言って倒れ込むように座り込みました。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,High,Low
sudden_severe_1_0562,"Dispatcher: いつもの頭痛ではなく、急に来た強い痛みですか？
Caller: はい、職場の先輩がパソコン作業中にいきなり頭を押さえて、耐えられない痛みだと言いました。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_1_0563,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、妻が急に頭に激痛が走ったと言って、その場でうずくまっています。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,High,Low
sudden_severe_1_0564,"Dispatcher: いつもの頭痛と違って、急に強くなった感じですか？
Caller: はい、友達が部活中に突然ものすごい頭痛だと言って、顔をしかめて動けなくなりました。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_1_0565,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、母が洗い物の途中で急に割れるように痛いと言い出して、かなりつらそうです。",True,False,False,1,0,0,is_sudden_severe,is_sudden_severe,High,Low,High
sudden_severe_2_0566,"Dispatcher: 急にひどい頭痛になった感じですか？
Caller: いいえ、姉は昨日から少しずつ痛くなっていて、突然ではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,Low,High
sudden_severe_2_0567,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、急にではなく、時間をかけて痛くなってきたそうです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,High,Low,Low
sudden_severe_2_0568,"Dispatcher: いつもの軽い頭痛ではなく、急にひどくなった感じですか？
Caller: いいえ、朝からじわじわ痛いだけで、急に激しくなったわけではないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
sudden_severe_2_0569,"Dispatcher: 急に強い頭痛になった感じですか？
Caller: いいえ、夫は夕方から少しずつ痛みが増してきたと言っていて、突然の激痛ではありません。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_2_0570,"Dispatcher: いつもの頭痛と違って急に来たものですか？
Caller: いいえ、同居人は朝から重い感じが続いているだけで、急に我慢できないほど痛くなったわけではないです。",True,False,False,2,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_3_0571,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: 同僚から頭が痛いと連絡が来ただけで、急に強くなったのか、かなり激しいのかまでは確認できていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,High,High
sudden_severe_3_0572,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 本人のそばにいないので、突然だったか、強い痛みかは分かりません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,High,High,Low
sudden_severe_3_0573,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: そこまでは分かりません。急に強くなったのか、いつもの頭痛なのか確認できていません。",True,False,False,3,0,0,is_sudden_severe,is_sudden_severe,Low,Low,Low
